pH,TDS,Turbidity,Phospate,Nitrate,Iron,COD(mg/L),Chlorine,Sodium,Class
7.527248571,771,0.56,0.020913282,7,0.339478417,405,3,11,3
7.570092005,696,1.77,0.001757631,6,0.356807442,429,3,19,3
7.548382631,855,0.57,0.016032545,7,0.379183184,422,1,4,3
7.596283878,936,2.18,0.004001154,8,0.324970701,394,1,13,2
7.549913827,700,3.4,0.012391173,7,0.400230339,407,1,1,3
7.52193449,854,0.33,0.029749262,8,0.30185479,412,3,5,3
7.575194921,857,3.62,0.025926948,7,0.347976566,415,1,4,3
7.540862246,712,2.68,0.00052444,8,0.316780393,408,1,17,3
7.55690987,723,1.23,0.018508899,7,0.405063095,427,2,11,3
7.532982469,716,4.17,0.022353967,8,0.317860532,415,3,13,3
7.502601011,735,3.31,0.013343374,8,0.355732566,417,2,8,3
7.577919317,974,2.37,0.027832034,8,0.309067087,428,4,19,3
7.546064188,892,1.16,0.014458543,7,0.304839607,416,2,7,3
7.515451949,959,0.22,0.005749433,7,0.373838742,404,3,6,3
7.57619866,680,3.38,0.025983369,7,0.300858109,398,4,13,4
7.534278252,707,1.52,0.001709248,7,0.320341881,406,1,11,3
7.578946366,725,3.28,0.026646341,8,0.319900944,409,4,10,3
7.532761475,745,3.93,0.010078282,6,0.352766538,419,1,3,3
7.592386329,696,3.79,0.011092559,8,0.353714107,420,4,12,3
7.584052182,879,0.84,0.010253235,6,0.304533088,390,4,9,4
7.580462934,623,1.74,0.00103623,6,0.30281202,400,4,7,3
7.587917969,869,1.48,0.026569876,8,0.306335274,391,4,4,4
7.51383054,718,0.7,0.003818439,8,0.346991167,407,2,1,3
7.552872738,960,2.16,0.00165808,8,0.320382237,405,4,2,3
7.587563272,835,1.71,0.013525283,6,0.325706771,424,2,12,3
7.529826654,747,1.42,0.010483147,6,0.306540226,408,3,12,3
7.584958447,773,0.94,0.020630803,6,0.364221813,392,2,10,4
7.576491973,905,3.54,0.000925904,7,0.309832931,429,4,4,3
7.539622191,807,0.66,0.02360751,6,0.404576048,407,4,9,3
7.587111072,825,2.6,0.021566899,6,0.321662937,394,3,4,4
7.506299821,771,3.47,0.012034932,8,0.340618028,406,3,5,3
7.569618916,689,3.89,0.022419518,6,0.314409796,393,4,11,4
7.550022214,624,0.82,0.021309697,8,0.397933056,399,1,19,4
7.588164513,971,3,0.007362458,7,0.317632815,416,1,10,3
7.582160755,834,3.15,0.023718507,7,0.392308277,419,4,5,3
7.505498535,769,0.16,0.019499399,7,0.350093149,390,3,17,4
7.577746859,910,1.65,0.01062214,8,0.360973329,423,2,8,3
7.543383541,883,0.34,0.004733156,6,0.347015756,394,2,1,1
7.534532778,838,1.33,0.006648183,6,0.387692691,404,3,1,3
7.516674163,821,0.54,0.006935262,8,0.403664861,429,1,8,3
7.522899647,849,3.55,0.020286925,6,0.368353512,413,4,6,3
7.526810786,954,0.41,0.011470566,8,0.331106434,409,2,2,3
7.56645618,901,3.11,0.025313928,6,0.347407907,406,4,6,3
7.507322789,780,0.61,0.01466588,8,0.402678088,422,3,10,3
7.525614103,959,2.27,0.0274336,8,0.361581295,424,3,14,3
7.5687729,720,1.09,0.018987815,8,0.369664632,414,1,8,3
7.595979569,831,0.47,0.022969998,7,0.360354101,410,1,15,3
7.50008614,779,0.12,0.027716373,7,0.40435132,398,4,14,0
7.551701426,773,0.87,0.024673586,6,0.389254212,412,3,16,3
7.521259941,918,0.5,0.029677112,8,0.356431046,401,2,5,3
7.570400968,745,2.5,0.021125142,7,0.370236434,403,4,14,3
7.559807628,757,1.7,0.001076902,7,0.357284121,429,3,7,3
7.547399809,715,2.48,0.01170691,6,0.332726561,421,4,3,3
7.525188536,817,0.12,0.027445585,6,0.303968532,414,1,18,3
7.50045369,707,0.61,0.003852088,6,0.345430887,410,1,4,3
7.508815287,806,3.53,0.009980276,6,0.353986232,396,2,17,4
7.591584009,914,3.04,0.018450687,8,0.326187825,409,4,19,3
7.565265883,799,2.81,0.002311214,6,0.329482215,403,4,10,3
7.517008087,864,0.29,0.025787393,6,0.381761123,390,2,11,4
7.552876095,974,3.25,0.008075532,7,0.335483114,425,1,5,3
7.5191147,926,2.18,0.002638269,7,0.326275591,395,1,8,2
7.590414047,964,4.1,0.01729221,7,0.365802791,430,3,16,3
7.586344478,822,1.33,0.027332331,7,0.329396022,412,2,18,3
7.523369916,686,1.78,0.023717514,6,0.385080046,417,2,18,3
7.576086995,739,0.65,0.012148073,6,0.315626796,394,3,3,4
7.563051633,899,0.42,0.020158378,8,0.389185796,423,1,12,3
7.504768126,628,0.92,0.027332942,8,0.381274123,409,4,9,3
7.50103665,898,1.44,0.002468694,8,0.334184215,413,2,9,3
7.564863094,917,0.3,0.026718397,6,0.38083332,427,3,18,3
7.564373447,810,2.25,0.015224788,8,0.373630871,408,1,3,3
7.522581248,963,2.33,0.006061336,7,0.376362858,396,4,10,2
7.534250184,641,2.71,0.005721783,6,0.330048673,401,4,14,3
7.56296758,916,2.17,0.005476836,8,0.300287499,409,1,13,3
7.558739877,716,3.86,0.021298557,7,0.385928667,407,2,5,3
7.595473365,816,0.69,0.01987685,7,0.399263532,417,3,17,3
7.564261919,764,3.54,0.027846466,8,0.324029231,427,1,5,3
7.576394063,756,2.62,0.011710948,7,0.336882867,406,4,1,3
7.523110079,734,2.12,0.002713222,7,0.341714212,417,4,3,3
7.502938344,888,1.36,0.019131063,7,0.339809463,421,3,9,3
7.523025221,641,0.56,0.015774055,8,0.312981952,426,1,3,3
7.523802201,667,0.47,0.00947772,7,0.389914473,411,1,20,3
7.596822855,787,1.98,0.004150407,6,0.360588743,423,2,17,3
7.551398086,778,2.83,0.008959404,7,0.390326635,416,3,15,3
7.592681443,773,3.46,0.005907183,8,0.340359927,408,1,9,3
7.563163676,699,3.81,0.022948696,8,0.362629899,396,1,18,4
7.527719834,659,3.25,0.010089077,6,0.326191583,393,3,8,4
7.560662293,878,3.34,0.007486959,6,0.361849966,420,3,5,3
7.599295694,660,1.09,0.008183384,8,0.396373799,392,4,12,4
7.536295818,751,2.51,0.016913604,8,0.387250523,422,3,4,3
7.511204071,749,3.88,0.01862364,8,0.324984476,419,3,7,3
7.599748777,839,3.47,0.004636663,8,0.313852986,399,1,20,1
7.529817611,648,3.35,0.009746506,7,0.326595558,390,3,20,4
7.556618112,663,1.65,0.006334967,7,0.364983189,400,4,20,3
7.541513587,850,3.89,0.009425887,8,0.392335637,402,2,7,3
7.593824963,675,0.26,0.027438875,7,0.302283756,397,3,2,4
7.552573303,738,1.27,0.005433497,7,0.367418273,426,2,4,3
7.546290422,666,4.1,0.006473603,7,0.361878156,423,2,15,3
7.582267309,876,0.56,0.005365025,6,0.348119697,424,2,18,3
7.506284482,846,3.32,0.001578869,7,0.3509792,411,4,13,3
7.548548079,894,4,0.008887225,7,0.387949914,407,4,12,3
7.527991167,717,1.08,0.003129764,7,0.351463511,420,1,11,3
7.529256035,975,4.17,0.020968008,7,0.344742854,400,3,7,3
7.53443027,852,3.66,0.004744721,6,0.347976058,411,2,3,3
7.505131301,699,1.25,0.009058392,7,0.336271903,405,4,12,3
7.526831807,782,2.74,0.025385633,6,0.319486604,400,1,8,3
7.567931624,898,2.04,0.021456233,6,0.383246179,407,1,7,3
7.503143426,930,3.56,0.001412906,7,0.374049004,428,3,11,3
7.575822582,939,1.19,0.028587807,6,0.378160528,394,2,6,2
7.581145325,922,2.63,0.00892576,7,0.315291086,407,4,15,3
7.524941128,781,1.52,0.002982999,8,0.32580415,420,4,15,3
7.540165169,921,0.3,0.011895505,6,0.306056699,430,4,9,3
7.562984331,776,2.86,0.005473089,6,0.387024587,413,3,10,3
7.567938478,679,0.34,0.020799748,6,0.374983562,407,2,1,3
7.587384835,939,3.64,0.025987192,6,0.35843298,407,4,13,3
7.580126613,745,3.82,0.014024089,8,0.342429691,404,3,3,3
7.572024449,848,0.51,0.01256877,6,0.376171558,404,4,9,3
7.56378111,955,1.46,0.023052081,8,0.335325915,392,3,13,2
7.584441761,952,0.53,0.02836335,7,0.335033425,400,1,14,3
7.513760839,623,1.58,0.002075627,6,0.353028318,420,4,15,3
7.595336278,876,3.1,0.020843506,8,0.361788843,429,1,4,3
7.591423243,737,2.61,0.0196641,6,0.353476306,406,2,10,3
7.504277211,774,2.74,0.009842142,8,0.334681124,400,3,9,3
7.560273195,766,3.42,0.020077362,7,0.384527215,402,4,6,3
7.504789944,727,2.47,0.001218072,7,0.306565977,408,3,16,3
7.56558678,748,2.29,0.026958231,8,0.333141705,407,2,7,3
7.531389211,845,1.19,0.01689911,6,0.352948921,397,1,18,4
7.598177985,923,2.66,0.023907905,6,0.322969091,409,2,19,3
7.507197609,699,0.27,0.02510479,7,0.337457956,419,4,15,3
7.512336968,624,3.21,0.013884387,7,0.323260625,428,4,18,3
7.508828292,860,2.6,0.028889156,7,0.388780946,410,4,1,3
7.535493,649,2.92,0.013706712,7,0.338081702,426,3,5,3
7.540713256,838,3.74,0.007421106,8,0.348835883,403,3,14,3
7.576049883,888,2.49,0.004808289,6,0.304744272,402,1,7,3
7.545420827,928,0.24,0.011057739,8,0.337327077,426,3,7,3
7.509668385,793,2.3,0.021291995,7,0.39365679,413,4,11,3
7.59526365,937,2.74,0.009638241,7,0.363019245,411,3,12,3
7.518323997,637,0.19,0.011839999,8,0.384547354,398,2,13,4
7.574249446,864,2.52,0.011363939,8,0.345191249,396,4,16,4
7.579267796,710,4.08,0.020751262,8,0.408452709,420,3,8,3
7.50440397,725,2.7,0.016094428,8,0.35747467,402,2,3,3
7.522234386,794,4.15,0.001814098,7,0.399138723,414,4,4,3
7.537531654,683,2.12,0.012083377,6,0.405056018,399,2,13,0
7.520496126,753,3.73,0.008425081,8,0.305913796,399,1,7,4
7.57748412,761,2.24,0.023263702,7,0.407263146,422,1,9,3
7.537239812,962,2.69,0.022496415,6,0.401146926,429,4,4,3
7.563088422,889,0.9,0.01092985,7,0.300512826,390,1,5,4
7.56457968,665,3.78,0.015351481,8,0.340605384,408,4,9,3
7.573960078,753,1.69,0.017151373,8,0.334426322,413,3,11,3
7.518104886,897,3.15,0.021522907,6,0.403159765,416,1,18,3
7.548347174,783,2.63,0.001576592,7,0.377569417,423,1,16,3
7.585734224,661,3.34,0.014024473,7,0.307358957,394,2,15,4
7.531229998,918,0.19,0.026795051,8,0.315553612,419,2,6,3
7.506378659,900,4,0.003085082,6,0.37246315,430,2,4,3
7.556252136,678,0.97,0.011842109,6,0.361620308,417,2,5,3
7.52970787,733,1.81,0.005917257,7,0.354947933,426,2,19,3
7.537911167,645,1.43,0.025830964,7,0.361017561,427,3,15,3
7.598174659,950,1.54,0.021445788,7,0.306470858,401,3,16,3
7.533160727,800,1.83,0.019425085,8,0.37915595,410,2,15,3
7.563744818,949,2.15,0.029931478,7,0.377022912,421,1,13,3
7.537221853,790,2.96,0.001320467,8,0.349683004,410,3,2,3
7.539833943,890,1.05,0.01819917,6,0.375780356,414,4,9,3
7.516067032,909,1.33,0.015310837,6,0.313134661,405,1,8,3
7.567400225,721,2.13,0.003736903,7,0.308747829,399,1,10,1
7.573474105,959,3.8,0.010664689,8,0.356778341,400,4,7,3
7.574249392,851,1.45,0.016960504,8,0.350220729,401,3,18,3
7.502925475,712,2.36,0.000858164,8,0.402102531,402,2,5,3
7.583792118,882,3.61,0.023782556,7,0.372384208,417,3,12,3
7.572088619,686,0.68,0.018597312,7,0.329577067,396,2,2,4
7.594649059,943,0.78,0.006942446,8,0.379229602,430,4,7,3
7.528454842,665,1.66,0.016201301,8,0.387944167,428,1,13,3
7.550249787,854,1.85,0.022778966,7,0.373000756,428,4,4,3
7.528149206,958,1.44,0.022556105,8,0.366126789,394,2,20,2
7.571627592,933,1.18,0.015081623,8,0.333882432,429,2,11,3
7.519047355,788,2.66,0.000659107,7,0.395088936,422,3,3,3
7.557964342,741,0.25,0.018351694,8,0.405712407,403,2,18,3
7.591284514,876,3.77,0.011604578,7,0.336616222,399,2,18,4
7.54191321,976,2.26,0.027789279,7,0.322791168,398,4,19,2
7.556639452,779,1.26,0.019971516,8,0.361588062,428,1,12,3
7.586774517,875,4.07,0.021557166,8,0.333547192,410,2,3,3
7.574417609,662,3.85,0.004854883,6,0.366357285,408,2,7,3
7.544436455,693,3.09,0.027517705,8,0.317449346,404,1,12,3
7.55592118,622,2.41,0.002676334,8,0.365856915,409,3,19,3
7.58241418,853,4.17,0.025680732,7,0.375838719,390,2,5,4
7.541483448,845,2.31,0.028279382,6,0.390646405,420,4,15,3
7.550350827,750,1.8,0.005373499,6,0.394747391,426,4,16,3
7.58723305,897,2.52,0.02562999,7,0.369689131,413,4,19,3
7.514859474,673,3.84,0.01274092,8,0.303324318,419,1,8,3
7.553359576,760,0.15,0.005099945,8,0.357435172,414,2,4,3
7.530808438,879,0.73,0.003528692,7,0.372288888,391,2,11,1
7.58230014,691,2.51,0.00879426,7,0.336867307,421,4,17,3
7.518689447,900,2.6,0.004301685,8,0.331664387,419,4,1,3
7.568478339,847,1.69,0.017354529,6,0.404936406,413,4,3,3
7.567452775,683,3.54,0.015987551,8,0.401227899,415,1,18,3
7.583043415,759,1.9,0.005086733,8,0.306302923,417,2,17,3
7.521396515,945,0.26,0.026557528,6,0.320709853,403,1,16,3
7.526408032,840,3.71,0.001254584,7,0.354843999,407,3,8,3
7.50382233,794,3.12,0.00830635,8,0.321816552,397,4,5,4
7.50070891,765,1.71,0.024889374,8,0.300649158,429,1,15,3
7.560414268,979,0.3,0.025727091,8,0.390113079,400,1,4,3
7.581506998,751,1.11,0.02536317,8,0.379185286,412,2,11,3
7.503920751,786,1.16,0.010850105,6,0.337768436,390,4,13,4
7.576655255,855,1.39,0.018595641,6,0.405309626,417,2,18,3
7.531727729,922,2.5,0.00706801,8,0.373157377,419,3,8,3
7.520223134,970,1.33,0.003300093,7,0.377107316,402,2,13,3
7.553216124,728,3.49,0.002609269,6,0.332701861,422,3,19,3
7.59666472,943,2.95,0.008432074,6,0.31433362,406,4,20,3
7.588744154,913,2.2,0.005763615,6,0.351289725,391,4,7,2
7.572939127,864,0.7,0.007858757,7,0.362929787,430,3,5,3
7.590808825,635,3.78,0.008166645,6,0.402273589,420,2,10,3
7.534186038,759,2.73,0.023964817,8,0.395213481,408,4,17,3
7.519409538,935,3.15,0.000592059,8,0.396140743,407,4,8,3
7.529832403,953,3.69,0.016061461,6,0.382158006,408,3,7,3
7.520359899,973,2.57,0.025446593,7,0.346491489,393,3,15,2
7.593241224,733,2.16,0.021793807,8,0.344747424,422,2,15,3
7.57016926,714,1.09,0.02531787,8,0.379838391,409,2,5,3
7.591577435,715,1.85,0.022680918,7,0.393246518,402,2,14,3
7.518681159,975,2,0.009916481,7,0.36426508,403,1,5,3
7.505066696,716,1.76,0.005675652,6,0.357884396,416,2,14,3
7.521217784,831,1.38,0.008720638,8,0.308145581,413,4,1,3
7.569189017,785,4.13,0.024323704,6,0.399971796,426,4,11,3
7.50646459,758,1.83,0.02885201,6,0.337282981,426,1,13,3
7.522460973,650,0.47,0.009420018,7,0.344645258,426,3,15,3
7.51361853,867,1.18,0.029985928,6,0.354897366,426,4,14,3
7.588453282,717,3.94,0.003225254,6,0.402114923,427,3,16,3
7.562444964,746,3.11,0.028282991,8,0.40755478,399,2,12,0
7.596621467,703,1.16,0.028080443,7,0.370160796,394,4,10,4
7.50142451,968,1.8,0.011784373,7,0.35336514,401,1,5,3
7.508280945,790,3.79,0.00925726,7,0.346740965,396,4,6,4
7.579435189,687,2.35,0.029546314,8,0.314700166,400,4,7,3
7.597031224,730,0.27,0.02730947,7,0.321642575,396,4,6,4
7.564026533,752,3.79,0.021434202,7,0.336351687,426,3,9,3
7.540775004,748,0.36,0.018880989,8,0.340439784,406,3,20,3
7.558675368,868,1.49,0.029536984,7,0.337129056,410,4,4,3
7.599604652,838,0.36,0.023847108,7,0.358880786,409,2,13,3
7.501458443,623,3.73,0.024684135,7,0.318449792,428,3,15,3
7.539787624,941,1.72,0.010877571,7,0.348390341,405,3,8,3
7.540504911,626,2.19,0.018356451,6,0.386689904,393,1,14,4
7.558448646,678,1.7,0.017498822,8,0.397781735,425,2,11,3
7.520544079,736,0.23,0.01309653,6,0.375185788,428,1,14,3
7.522604239,635,1.18,0.000308333,6,0.353796433,399,3,15,1
7.565549061,973,0.83,0.025235977,8,0.311733243,400,1,15,3
7.504754347,794,3.26,0.022786774,7,0.372096317,430,1,12,3
7.524879236,900,2.78,0.00493994,7,0.402391375,423,2,6,3
7.516898503,801,0.21,0.013332888,8,0.321988409,407,3,14,3
7.554846627,894,3.25,0.00234041,8,0.395239963,390,4,8,1
7.580910513,638,1.09,0.021133915,8,0.353130335,408,3,12,3
7.500733034,732,3.12,0.01541979,6,0.301646678,413,2,1,3
7.537205722,849,1.85,0.009938526,6,0.373385262,398,1,8,4
7.544908253,821,3.26,0.024235474,6,0.308450414,398,1,4,4
7.52800248,695,0.5,0.017556211,7,0.354183955,397,1,11,4
7.508938723,937,0.52,0.009488761,7,0.379118233,413,2,18,3
7.583378267,666,2.44,0.027035775,6,0.309275841,406,2,12,3
7.562875237,767,3.9,0.024672279,8,0.397585612,409,1,12,3
7.526746125,690,3.89,0.020418171,6,0.394197902,390,3,20,4
7.509000302,742,0.76,0.01257583,8,0.384129884,418,3,13,3
7.539021402,623,2.65,0.005201153,6,0.378148849,429,2,8,3
7.547356153,691,3.73,0.019975926,8,0.303603428,402,3,11,3
7.588193598,757,1.56,0.019654632,6,0.369782493,425,1,4,3
7.535560365,683,2.91,0.003511313,6,0.33709162,422,3,5,3
7.594418802,942,2.22,0.002216989,8,0.312146138,429,4,4,3
7.591580678,660,3.79,0.025036206,6,0.342881588,401,4,3,3
7.51815457,769,3.51,0.019060142,6,0.349513802,418,1,12,3
7.565992208,869,1.34,0.011610456,7,0.388231415,419,3,18,3
7.54010962,760,1.87,0.008259564,6,0.308745979,402,4,7,3
7.53650032,796,0.41,0.022542608,7,0.30902995,414,3,14,3
7.565987587,630,3.01,0.016390948,6,0.338868779,404,1,20,3
7.55462549,957,1.48,0.002146654,6,0.362518518,430,4,16,3
7.50938363,719,2.8,0.00145228,7,0.362234621,397,2,4,1
7.586047627,959,3.28,0.018763185,6,0.320953935,402,4,17,3
7.518989878,922,0.82,0.006201113,6,0.364659443,421,3,18,3
7.579793104,719,3.48,0.027157343,7,0.356887168,427,4,13,3
7.501431497,958,0.79,0.014384424,6,0.328909806,406,4,6,3
7.577154275,970,2.17,0.010669839,6,0.338799482,425,2,12,3
7.533322215,763,0.55,0.016988254,7,0.332378604,417,2,6,3
7.511093147,743,1.51,0.002583386,6,0.364078846,406,1,2,3
7.59280158,694,0.28,0.024296132,7,0.303226618,424,2,1,3
7.578132346,671,0.66,0.009385074,6,0.381708706,405,1,1,3
7.51772049,959,1.49,0.002984179,7,0.39483866,416,2,16,3
7.532862328,669,3.81,0.008329467,7,0.304071476,393,4,18,4
7.529253242,954,2.23,0.021087039,8,0.347982704,399,2,10,2
7.536917193,963,0.56,0.02315111,8,0.385928172,391,4,4,2
7.512094056,856,3.15,0.017153881,7,0.304244785,417,1,6,3
7.549460949,712,2.22,0.007740657,6,0.332832309,411,4,7,3
7.511973089,688,1.74,0.010653603,6,0.384414788,390,4,14,4
7.581051988,762,3.02,0.012145222,8,0.338946271,414,3,20,3
7.516699906,828,2.9,0.019537131,8,0.380601253,403,2,11,3
7.575191926,912,0.54,0.020398889,8,0.403745903,422,1,18,3
7.580986581,852,3.5,0.008361998,7,0.368993865,392,4,13,4
7.536662796,853,0.31,0.024806655,7,0.3962588,397,3,9,4
7.526613318,794,3.01,0.019706465,6,0.309775919,430,1,9,3
7.585756802,724,0.58,0.009945675,7,0.31119695,409,4,20,3
7.535748852,820,4.11,0.023959199,6,0.40216334,422,4,5,3
7.592596504,937,3.56,0.000126694,7,0.33239107,429,2,10,3
7.523529586,737,2.99,0.020123831,7,0.323119675,413,1,11,3
7.593705634,782,0.51,0.003836643,8,0.338857758,430,1,2,3
7.532320603,960,0.1,0.007126358,8,0.314583512,399,3,4,2
7.511742365,703,3.39,0.016481498,6,0.404121372,402,4,13,3
7.501122739,965,3.27,0.023492017,7,0.34851292,395,1,18,2
7.511644377,743,0.31,0.012175962,7,0.310447578,425,1,8,3
7.591246079,679,3.54,0.018177915,7,0.375976713,421,4,17,3
7.558884245,745,3.42,0.003200814,6,0.32222161,411,2,19,3
7.553240299,826,2.5,0.011680741,8,0.310678716,413,3,15,3
7.545322716,929,2.04,0.011908819,8,0.351162687,420,1,18,3
7.502990626,673,4.16,0.0001956,7,0.348448041,395,4,17,1
7.514745487,971,2.61,0.02674145,8,0.369047858,409,3,18,3
7.528609689,675,4.18,0.007590717,8,0.333650636,409,1,1,3
7.587877891,749,2.2,0.028748894,7,0.302324941,427,4,4,3
7.591466534,858,1.94,0.025477909,7,0.386435934,397,2,10,4
7.53709805,923,0.84,0.024380493,8,0.343679958,416,2,15,3
7.536691511,890,0.27,0.008455792,8,0.348878725,394,1,18,4
7.58297581,644,0.9,0.017326673,7,0.351017352,390,3,6,4
7.586664307,950,2.14,0.003947487,7,0.346904103,428,1,20,3
7.561359596,629,0.69,0.004210432,7,0.359898247,407,4,3,3
7.572101822,741,2.28,0.00924294,7,0.351671207,400,4,13,3
7.591926935,625,1.31,0.006808205,7,0.302391772,394,4,17,4
7.520760894,702,2.29,0.027995309,8,0.373073795,404,3,19,3
7.567417828,928,0.84,0.009934167,7,0.313150308,422,1,5,3
7.58727527,885,3.54,0.009876791,7,0.33523149,411,4,18,3
7.539406322,634,4.05,0.015201522,7,0.319848024,424,4,2,3
7.542649166,790,2.83,0.023828041,8,0.300091808,405,2,15,3
7.568133771,937,1.02,0.00693115,6,0.393020617,406,4,2,3
7.522512449,929,2.03,0.019605638,6,0.360303996,419,2,17,3
7.529755761,766,0.82,0.009704759,6,0.348112913,395,4,10,4
7.547967328,721,2.6,0.003372545,7,0.308310663,395,1,6,1
7.589053661,725,0.35,0.018974516,6,0.319439135,397,4,14,4
7.58831319,874,3.77,0.025831404,8,0.303229643,420,3,6,3
7.510312479,698,1.13,0.028559468,6,0.341637953,393,2,14,4
7.593198529,722,0.89,0.025814368,7,0.379892879,409,4,20,3
7.573596793,886,2.49,0.000973834,8,0.320568843,399,4,1,1
7.53652115,707,2.46,0.019193062,8,0.336486637,421,2,9,3
7.513285735,831,1.03,0.003965647,8,0.34721285,410,3,4,3
7.588473892,907,2.34,0.015336522,6,0.393839836,416,4,10,3
7.589992441,828,0.74,0.004310385,8,0.303254789,400,3,19,3
7.561258389,826,0.34,0.007351489,7,0.340071172,394,3,18,4
7.570340518,953,1.97,0.02380739,7,0.330765258,424,1,10,3
7.519834676,650,3.95,0.01190539,8,0.368921944,412,4,5,3
7.527086075,771,1.06,0.018261833,7,0.366725886,402,2,9,3
7.570333581,814,2.22,0.024668348,8,0.3042278,425,2,8,3
7.564838278,716,2.28,0.026985337,7,0.383287828,419,2,8,3
7.53651674,698,3.26,0.025650909,8,0.372754521,403,2,15,3
7.552697449,951,3.71,0.011551791,8,0.404031177,418,4,5,3
7.547159351,694,2.93,0.020080823,8,0.381451831,402,4,11,3
7.523537079,687,3.97,0.029031118,6,0.314913292,396,2,12,4
7.550989053,684,3.29,0.026194108,6,0.39835565,404,3,11,3
7.535219412,652,3.75,0.022842357,6,0.370561536,424,3,18,3
7.566915997,713,0.54,0.015921674,6,0.332732005,404,4,11,3
7.591615549,930,0.3,0.010784716,8,0.353573358,415,1,10,3
7.508413264,947,3.61,0.023596301,7,0.368650975,398,2,20,2
7.557812284,693,0.29,0.002585567,8,0.407691508,428,1,13,3
7.526705375,623,3.04,0.010173538,8,0.37286633,420,1,7,3
7.534982588,894,2.21,0.028759364,7,0.361896991,425,1,8,3
7.526911141,759,3.44,0.005808626,8,0.371758253,407,2,18,3
7.579552149,725,1.56,0.008359772,7,0.355018908,401,2,19,3
7.514413638,697,0.64,0.027364655,6,0.35704719,396,2,17,4
7.502674876,685,0.83,0.029464753,6,0.310536954,423,4,11,3
7.592908118,758,1.47,0.000166093,8,0.379645373,406,2,2,3
7.579402705,634,2.5,0.017315531,7,0.377815593,429,1,19,3
7.593380061,904,1.82,0.008888611,7,0.30344909,419,2,3,3
7.533439036,788,0.6,0.00591435,6,0.408413959,398,3,8,0
7.597532192,961,0.62,0.020504198,8,0.309789084,418,4,1,3
7.539001337,642,3.99,0.006380856,7,0.389071152,418,1,12,3
7.598939434,881,1.57,0.020452674,8,0.314367326,425,4,17,3
7.552592902,928,2.95,0.004668931,7,0.353286295,427,4,2,3
7.515083513,841,2.76,0.004910084,6,0.303242325,408,1,10,3
7.545471356,963,2.37,0.002407986,6,0.384611231,393,1,20,2
